Id,Age,Job,MaritalStatus,Education,Default,Balance,HomeInsurance,Loan,Communication,DayLastContacted,MonthLastContacted,Contacts,DaysPassed,Attempts,Outcome,CallStartTime,CallEndTime,Insurance
CP1086,34,management,single,tertiary,0,-322,0,0,,9,may,1,-1,0,,16:48:35,16:51:53,0
CP1087,34,student,single,,0,1011,0,0,cellular,1,jun,1,-1,0,,16:30:02,16:34:15,1
CP1088,46,management,married,secondary,0,1299,1,0,cellular,14,jul,2,-1,0,,14:49:23,14:51:07,0
CP1089,45,admin.,divorced,secondary,0,440,0,0,cellular,30,jan,1,2,1,other,9:18:52,9:20:23,0
CP1090,27,management,married,tertiary,0,802,0,0,cellular,22,sep,1,-1,0,,9:42:13,9:51:42,1
CP1091,31,technician,single,secondary,0,691,1,0,cellular,8,may,1,-1,0,,17:36:10,17:39:28,0
CP1092,47,housemaid,divorced,primary,0,617,0,0,telephone,29,jul,7,-1,0,,9:04:46,9:06:45,0
CP1093,32,technician,married,secondary,0,473,0,1,cellular,7,may,3,-1,0,,17:22:44,17:27:36,1
CP1094,27,technician,single,secondary,0,90,0,0,cellular,2,feb,3,-1,0,,13:01:49,13:03:11,0
CP1095,40,blue-collar,married,secondary,0,327,1,0,,29,may,1,-1,0,,11:29:28,11:31:42,0
CP1096,56,management,married,tertiary,0,363,0,0,cellular,2,feb,1,-1,0,,10:53:51,10:54:40,0
CP1097,34,admin.,single,secondary,0,557,0,0,cellular,17,nov,1,-1,0,,12:58:55,13:02:39,1
CP1098,33,blue-collar,married,secondary,0,1130,1,0,cellular,7,apr,1,-1,0,,9:37:13,9:54:56,0
CP1099,38,management,married,tertiary,1,-1007,1,1,,19,jun,1,-1,0,,10:44:38,10:45:49,0
CP1100,34,blue-collar,married,primary,0,357,1,0,,14,may,2,-1,0,,15:05:43,15:09:00,0
CP1101,41,admin.,single,secondary,0,621,1,0,telephone,19,nov,1,-1,0,,13:37:15,13:39:06,0
CP1102,53,technician,married,secondary,0,1319,0,0,,19,jun,3,-1,0,,12:14:02,12:36:00,1
CP1103,34,technician,single,secondary,0,2729,1,0,cellular,18,nov,1,-1,0,,13:36:38,13:50:33,1
CP1104,39,blue-collar,married,secondary,0,203,1,0,,3,jun,1,-1,0,,16:36:44,16:39:07,0
CP1105,55,technician,married,secondary,0,0,1,1,cellular,2,mar,1,-1,0,,13:15:28,13:17:24,1
CP1106,27,technician,single,secondary,0,158,0,0,,1,jul,2,-1,0,,13:09:51,13:20:41,1
CP1107,31,student,single,tertiary,0,64,0,0,cellular,2,jun,2,-1,0,,10:15:22,10:19:43,1
CP1108,53,blue-collar,single,primary,0,354,1,0,cellular,29,jan,1,226,2,failure,9:59:55,10:02:08,0
CP1109,25,student,single,secondary,0,154,0,0,cellular,2,sep,1,183,3,success,13:51:53,13:58:15,1
CP1110,29,blue-collar,single,secondary,0,1472,0,0,cellular,18,may,2,-1,0,,10:28:49,10:32:55,0
CP1111,25,services,single,,0,2022,0,0,cellular,29,jul,8,97,12,other,14:15:09,14:19:45,1
CP1112,37,admin.,married,secondary,0,2061,1,1,cellular,22,jun,1,109,3,failure,17:37:56,17:45:35,1
CP1113,43,retired,married,secondary,0,860,0,0,telephone,30,oct,1,-1,0,,10:41:42,10:43:54,1
CP1114,41,admin.,married,secondary,0,549,1,0,cellular,8,may,4,-1,0,,17:26:59,17:32:25,0
CP1115,51,blue-collar,divorced,primary,0,-19,1,0,cellular,13,may,1,296,11,failure,14:58:27,15:12:16,1
CP1116,31,blue-collar,single,secondary,0,1979,1,1,cellular,6,may,1,-1,0,,9:45:01,10:05:06,1
CP1117,36,management,single,tertiary,0,7506,1,0,cellular,6,may,2,188,1,success,17:30:38,17:44:37,1
CP1118,53,entrepreneur,married,,0,28,0,0,cellular,31,jul,2,-1,0,,15:05:41,15:07:38,0
CP1119,42,blue-collar,single,secondary,0,583,0,0,cellular,28,jan,3,-1,0,,13:32:02,13:41:29,0
CP1120,40,management,married,tertiary,0,10786,0,0,,20,jun,3,-1,0,,11:57:37,11:59:28,0
CP1121,34,services,married,secondary,0,-694,1,0,,26,may,1,-1,0,,17:15:58,17:17:00,0
CP1122,52,management,divorced,tertiary,0,2104,0,0,cellular,3,jun,2,-1,0,,9:46:54,9:50:24,1
CP1123,57,housemaid,married,primary,0,1870,0,0,,17,jun,1,-1,0,,17:24:59,17:27:08,0
CP1124,48,technician,married,secondary,0,10655,0,0,telephone,31,jul,3,-1,0,,10:11:43,10:11:48,0
CP1125,39,blue-collar,divorced,secondary,0,241,1,0,cellular,18,jul,2,-1,0,,11:16:49,11:18:46,0
CP1126,43,unemployed,divorced,secondary,0,1854,0,0,cellular,30,apr,1,-1,0,,16:35:38,16:41:01,1
CP1127,37,management,single,tertiary,0,411,1,1,cellular,17,nov,1,-1,0,,10:28:54,10:31:16,0
CP1128,42,technician,married,tertiary,0,-378,1,1,cellular,15,may,7,330,2,failure,12:01:55,12:02:06,0
CP1129,37,management,married,tertiary,0,255,0,0,cellular,24,feb,2,183,10,success,14:55:31,15:04:53,1
CP1130,46,services,married,secondary,0,379,0,0,,11,jun,2,-1,0,,15:24:14,15:39:00,0
CP1131,57,management,married,secondary,0,1026,1,0,,13,may,2,-1,0,,10:48:26,10:49:18,0
CP1132,23,student,single,secondary,0,431,0,0,cellular,13,aug,2,-1,0,,12:32:31,12:40:47,1
CP1133,43,management,married,tertiary,0,938,1,0,cellular,9,feb,2,-1,0,,13:25:31,13:26:42,0
CP1134,29,services,single,secondary,0,487,1,1,,9,may,2,-1,0,,13:48:31,13:51:27,0
CP1135,30,management,single,tertiary,0,697,0,0,cellular,28,apr,2,181,8,success,10:56:54,11:05:59,1
CP1136,36,management,married,tertiary,0,630,0,0,cellular,2,feb,1,-1,0,,10:28:09,10:32:54,1
CP1137,40,management,married,tertiary,0,9366,0,0,cellular,11,nov,3,-1,0,,11:20:35,11:21:44,1
CP1138,34,management,single,tertiary,0,0,1,0,,23,may,1,-1,0,,9:07:30,9:13:16,0
CP1139,47,blue-collar,married,secondary,0,802,1,1,cellular,12,may,2,-1,0,,14:56:02,15:00:51,1
CP1140,41,management,married,tertiary,0,768,0,0,cellular,7,aug,3,-1,0,,15:43:57,15:47:46,0
CP1141,54,management,married,tertiary,0,154,0,0,,9,may,3,-1,0,,16:04:56,16:07:31,0
CP1142,42,unemployed,married,secondary,0,1289,0,0,cellular,15,oct,3,92,6,success,15:47:24,16:07:00,1
CP1143,50,blue-collar,married,primary,0,5776,0,0,cellular,18,nov,3,-1,0,,14:33:39,14:34:28,0
CP1144,39,self-employed,married,tertiary,0,1047,0,0,,6,jun,1,-1,0,,16:13:56,16:23:10,1
CP1145,28,management,single,tertiary,0,-227,1,0,,4,jun,2,-1,0,,17:52:29,17:57:27,0
CP1146,46,management,married,tertiary,0,1375,1,0,cellular,17,nov,3,-1,0,,14:17:14,14:22:22,0
CP1147,46,management,married,tertiary,0,-267,0,0,,23,may,3,-1,0,,10:51:07,10:55:16,0
CP1148,30,blue-collar,married,secondary,0,-166,1,1,,13,may,5,-1,0,,14:16:13,14:20:28,0
CP1149,37,management,divorced,tertiary,0,1775,0,0,cellular,15,jul,5,-1,0,,10:18:05,10:26:39,1
CP1150,70,retired,married,secondary,0,2626,0,0,cellular,2,sep,2,-1,0,,10:53:38,10:55:58,1
CP1151,57,entrepreneur,married,,0,975,1,1,cellular,22,jul,4,-1,0,,17:02:32,17:06:28,0
CP1152,26,student,single,secondary,0,100,0,0,cellular,26,may,1,-1,0,,11:19:19,11:26:44,1
CP1153,79,retired,divorced,primary,0,79,0,0,cellular,9,oct,2,-1,0,,16:23:38,16:42:04,1
CP1154,59,management,married,tertiary,0,296,0,1,cellular,15,jul,3,-1,0,,16:32:17,16:45:42,1
CP1155,60,retired,married,tertiary,0,3461,0,0,cellular,26,may,2,112,2,failure,10:05:02,10:06:36,0
CP1156,27,services,married,secondary,0,58,1,0,cellular,7,may,1,337,2,other,16:03:34,16:05:27,0
CP1157,36,management,single,secondary,0,1511,1,0,cellular,16,nov,1,-1,0,,17:58:39,18:03:09,1
CP1158,52,management,divorced,tertiary,0,3,0,0,,1,jul,1,-1,0,,10:17:09,10:17:37,0
CP1159,46,blue-collar,married,primary,0,3969,0,0,telephone,7,jul,5,-1,0,,12:42:06,12:42:52,0
CP1160,53,management,married,tertiary,0,8627,0,0,cellular,10,feb,1,-1,0,,17:05:39,17:06:45,0
CP1161,52,admin.,married,secondary,0,5517,1,1,cellular,29,jul,2,-1,0,,14:07:58,14:10:41,0
CP1162,41,unemployed,single,primary,0,216,0,0,cellular,5,jun,3,-1,0,,9:10:01,9:19:38,1
CP1163,42,unemployed,married,,0,970,1,0,telephone,21,jul,10,-1,0,,12:12:05,12:23:36,1
CP1164,54,unemployed,married,secondary,0,582,1,0,cellular,15,may,5,372,2,failure,17:31:55,17:43:28,1
CP1165,53,admin.,married,secondary,0,53,1,0,cellular,18,may,1,-1,0,,11:51:17,11:57:44,1
CP1166,44,technician,married,secondary,0,267,0,0,cellular,22,aug,2,-1,0,,12:55:15,13:03:55,1
CP1167,31,admin.,single,secondary,0,3950,1,0,cellular,21,nov,1,-1,0,,9:25:09,9:33:58,1
CP1168,40,management,married,tertiary,0,0,1,0,cellular,2,feb,1,-1,0,,15:39:54,15:44:33,0
CP1169,39,unemployed,married,secondary,0,-455,1,0,,23,may,2,-1,0,,9:29:47,9:38:49,0
CP1170,46,management,married,tertiary,0,4,0,0,cellular,8,aug,4,-1,0,,9:47:55,10:08:01,1
CP1171,37,admin.,married,secondary,0,1967,0,0,telephone,27,oct,1,-1,0,,16:33:21,16:39:37,1
CP1172,45,admin.,married,secondary,0,204,1,0,cellular,3,jun,2,-1,0,,12:10:18,12:14:02,1
CP1173,61,retired,married,primary,0,56,0,0,cellular,7,sep,3,-1,0,,16:55:44,17:00:32,1
CP1174,23,student,single,secondary,0,431,0,0,cellular,15,feb,3,186,2,success,13:52:17,13:55:38,1
CP1175,43,blue-collar,married,secondary,0,2160,0,0,cellular,2,jun,1,-1,0,,11:06:22,11:09:11,1
CP1176,45,management,married,tertiary,0,523,1,0,,5,may,2,-1,0,,13:58:21,14:12:30,0
CP1177,44,management,married,tertiary,0,7818,0,0,cellular,27,may,1,-1,0,,15:49:37,15:56:29,1
CP1178,36,self-employed,divorced,tertiary,0,6385,1,0,cellular,21,nov,2,-1,0,,13:21:55,13:23:05,0
CP1179,32,management,single,tertiary,0,2974,1,0,cellular,24,apr,1,4,1,failure,9:08:39,9:12:26,1
CP1180,62,retired,married,tertiary,0,2557,1,0,cellular,14,sep,1,216,7,success,11:30:45,11:34:16,1
CP1181,56,technician,divorced,secondary,0,3450,0,0,cellular,10,aug,1,181,2,success,9:12:58,9:21:25,1
CP1182,45,blue-collar,single,secondary,0,0,0,0,cellular,5,aug,2,472,1,success,17:33:37,17:39:51,1
CP1183,46,management,divorced,tertiary,0,4917,1,1,cellular,31,jul,2,-1,0,,12:25:29,12:25:34,0
CP1184,33,management,married,secondary,0,2858,1,1,cellular,12,may,1,298,5,failure,16:56:39,16:59:34,0
CP1185,35,management,married,primary,0,0,1,1,cellular,9,apr,3,-1,0,,14:23:28,14:27:48,0
CP1186,43,blue-collar,married,secondary,1,-7,0,0,,8,may,1,-1,0,,13:19:05,13:20:15,0
CP1187,31,management,married,tertiary,0,827,0,0,,20,may,1,-1,0,,15:16:52,15:17:30,0
CP1188,43,management,married,,0,275,0,0,cellular,9,apr,2,339,2,failure,10:21:12,10:23:01,0
CP1189,35,self-employed,married,secondary,0,0,0,0,cellular,12,aug,2,-1,0,,14:01:49,14:02:53,0
CP1190,55,unemployed,single,tertiary,0,1513,1,0,,8,may,1,-1,0,,17:02:58,17:03:58,0
CP1191,31,services,single,secondary,0,1709,0,1,telephone,28,jan,3,-1,0,,16:46:59,17:02:43,1
CP1192,70,housemaid,divorced,primary,0,1311,0,0,cellular,11,aug,1,-1,0,,15:06:21,15:17:12,1
CP1193,41,self-employed,divorced,tertiary,0,1256,0,0,telephone,9,feb,3,-1,0,,14:15:25,14:17:52,0
CP1194,34,management,single,tertiary,0,1612,0,0,cellular,27,aug,22,-1,0,,9:30:20,9:32:08,0
CP1195,45,entrepreneur,married,,0,3133,1,1,cellular,10,jul,1,-1,0,,16:39:50,16:53:14,1
CP1196,59,housemaid,married,tertiary,0,0,0,0,telephone,13,nov,1,-1,0,,16:55:11,17:03:25,1
CP1197,39,admin.,married,secondary,0,2783,1,0,cellular,12,may,2,-1,0,,15:49:16,15:51:27,0
CP1198,43,unemployed,married,tertiary,0,0,0,0,cellular,16,jul,1,281,1,failure,12:07:49,12:20:14,1
CP1199,59,unemployed,married,secondary,0,1625,0,0,cellular,4,aug,1,180,2,success,13:37:24,13:40:42,1
CP1200,38,services,single,secondary,0,895,1,0,cellular,12,may,1,-1,0,,11:36:06,12:01:37,1
CP1201,30,housemaid,single,tertiary,0,3185,1,0,cellular,30,dec,3,-1,0,,13:07:39,13:10:17,0
CP1202,36,technician,single,secondary,0,98,0,0,cellular,30,jan,1,-1,0,,16:27:10,16:40:01,1
CP1203,42,management,divorced,tertiary,0,9,1,0,cellular,21,jul,1,-1,0,,14:24:03,14:32:32,0
CP1204,29,services,divorced,secondary,0,-7,1,0,cellular,13,may,3,-1,0,,10:36:05,10:57:24,1
CP1205,46,unemployed,married,tertiary,0,0,1,0,cellular,10,jul,1,-1,0,,10:56:53,10:58:18,0
CP1206,50,management,divorced,secondary,0,458,0,0,cellular,3,feb,3,-1,0,,16:00:48,16:03:52,0
CP1207,40,self-employed,married,tertiary,0,271,1,0,cellular,11,aug,4,-1,0,,9:52:52,9:57:17,0
CP1208,33,management,single,tertiary,0,3770,0,0,cellular,28,jan,2,-1,0,,12:31:36,12:44:13,0
CP1209,23,blue-collar,married,secondary,0,272,0,0,cellular,14,aug,2,-1,0,,9:47:29,9:49:09,1
CP1210,30,admin.,married,tertiary,0,631,0,0,cellular,13,aug,3,-1,0,,16:09:56,16:14:49,0
CP1211,50,technician,married,secondary,0,156,0,1,cellular,14,jul,3,-1,0,,13:21:07,13:39:57,1
CP1212,28,housemaid,single,tertiary,0,731,1,0,cellular,6,feb,2,-1,0,,13:54:24,13:56:39,0
CP1213,42,blue-collar,single,primary,0,1628,1,0,cellular,25,jul,8,-1,0,,10:18:25,10:28:15,1
CP1214,39,management,single,tertiary,0,816,1,0,cellular,27,aug,3,-1,0,,13:58:56,13:59:33,0
CP1215,34,blue-collar,married,primary,0,3868,1,0,cellular,18,may,1,350,1,failure,15:38:00,15:40:14,0
CP1216,41,services,divorced,secondary,0,0,0,0,cellular,14,jul,3,-1,0,,10:38:39,10:40:12,0
CP1217,36,management,married,tertiary,0,255,0,0,cellular,25,aug,6,95,4,success,13:42:45,13:46:47,1
CP1218,27,management,single,tertiary,0,3347,0,0,cellular,18,may,1,-1,0,,12:14:55,12:20:06,0
CP1219,39,technician,single,secondary,0,822,1,1,,29,may,3,-1,0,,12:04:50,12:07:34,0
CP1220,38,self-employed,married,secondary,0,581,1,0,cellular,4,feb,5,-1,0,,16:38:50,16:43:31,0
CP1221,33,blue-collar,single,secondary,0,-147,1,0,,30,may,2,-1,0,,16:00:27,16:11:19,0
CP1222,31,management,married,tertiary,0,4328,0,0,cellular,12,oct,4,165,14,success,9:55:11,9:58:34,1
CP1223,47,services,divorced,tertiary,0,1639,0,0,cellular,12,jan,1,-1,0,,14:25:57,14:31:46,1
CP1224,48,blue-collar,married,secondary,0,705,0,0,,13,may,2,-1,0,,17:52:33,17:54:21,0
CP1225,36,services,single,secondary,0,1227,1,1,cellular,4,may,5,341,3,failure,9:42:09,9:55:04,1
CP1226,43,blue-collar,married,primary,0,223,1,0,cellular,4,feb,2,204,2,other,16:17:19,16:19:11,0
CP1227,58,retired,married,tertiary,0,2577,1,1,,15,may,3,-1,0,,14:00:28,14:05:18,0
CP1228,50,technician,divorced,secondary,0,376,0,0,cellular,27,aug,3,-1,0,,16:03:33,16:05:55,0
CP1229,37,blue-collar,married,primary,0,3154,1,0,,16,jun,3,-1,0,,13:49:04,13:53:29,0
CP1230,26,admin.,single,secondary,0,581,1,1,,4,jun,3,-1,0,,12:18:13,12:25:37,0
CP1231,45,blue-collar,divorced,primary,0,104,1,0,,16,may,4,-1,0,,14:49:07,14:52:33,0
CP1232,31,technician,married,secondary,0,684,1,0,cellular,7,dec,3,-1,0,,15:00:44,15:11:04,1
CP1233,45,admin.,married,secondary,0,0,0,0,cellular,14,aug,2,-1,0,,9:28:25,9:30:18,0
CP1234,40,technician,married,secondary,0,581,1,0,cellular,8,aug,2,-1,0,,14:51:52,14:56:10,0
CP1235,25,blue-collar,single,primary,0,292,1,1,cellular,18,may,2,-1,0,,13:14:08,13:31:15,1
CP1236,26,admin.,married,secondary,0,354,1,0,cellular,8,may,5,347,5,other,16:12:33,16:17:15,0
CP1237,59,management,married,secondary,0,-1246,0,0,telephone,29,jul,2,-1,0,,10:38:16,10:41:11,0
CP1238,34,blue-collar,married,secondary,1,1,1,0,cellular,9,jul,1,-1,0,,9:50:00,9:56:34,0
CP1239,64,management,married,,0,2352,0,0,cellular,3,nov,4,183,7,success,11:55:05,11:58:06,1
CP1240,40,management,married,secondary,0,754,0,1,cellular,6,apr,1,-1,0,,16:27:01,16:37:36,1
CP1241,23,student,single,secondary,0,480,0,0,cellular,9,feb,2,182,1,failure,13:17:36,13:29:58,1
CP1242,25,student,single,secondary,0,331,0,0,telephone,26,aug,4,-1,0,,17:12:14,17:15:04,1
CP1243,32,management,married,tertiary,0,958,1,0,telephone,17,jul,1,-1,0,,9:59:10,10:01:41,0
CP1244,35,management,single,tertiary,0,2707,0,0,cellular,5,feb,1,-1,0,,9:23:59,9:35:38,1
CP1245,48,management,divorced,tertiary,0,507,1,0,cellular,9,apr,1,-1,0,,12:16:01,12:24:49,0
CP1246,27,blue-collar,married,secondary,0,484,1,0,cellular,15,may,1,361,2,failure,13:12:18,13:15:48,0
CP1247,37,technician,single,tertiary,0,6101,0,0,cellular,6,feb,1,-1,0,,11:44:15,11:46:36,1
CP1248,47,entrepreneur,married,tertiary,0,0,0,0,telephone,18,nov,2,-1,0,,12:42:47,12:44:30,0
CP1249,36,admin.,married,,0,991,0,0,cellular,14,jan,2,-1,0,,17:12:25,17:22:14,1
CP1250,54,management,married,primary,0,3185,1,1,cellular,7,may,1,-1,0,,11:43:24,11:46:31,0
CP1251,57,services,married,secondary,0,197,0,0,,16,jun,1,-1,0,,15:39:13,15:41:09,0
CP1252,37,management,married,tertiary,0,0,1,0,cellular,23,apr,5,153,7,failure,12:34:51,12:38:53,1
CP1253,29,student,single,tertiary,0,5,0,0,cellular,15,jul,5,-1,0,,12:33:45,12:48:34,1
CP1254,59,retired,married,primary,0,6,0,0,cellular,7,aug,3,-1,0,,17:44:27,17:51:55,0
CP1255,35,blue-collar,married,secondary,0,503,1,1,,9,may,2,-1,0,,12:23:45,12:24:42,0
CP1256,60,management,married,tertiary,0,474,0,0,cellular,31,aug,5,186,3,other,16:18:57,16:25:52,1
CP1257,32,blue-collar,married,primary,0,415,1,0,,2,jun,4,-1,0,,17:18:14,17:31:11,1
CP1258,35,blue-collar,single,secondary,0,219,1,1,,29,may,1,-1,0,,13:47:00,13:49:41,0
CP1259,45,retired,married,primary,0,1152,0,0,,18,jun,2,-1,0,,9:04:14,9:08:08,0
CP1260,34,admin.,single,secondary,0,151,1,0,cellular,12,may,1,370,1,other,17:55:55,18:05:45,1
CP1261,50,management,married,tertiary,0,5124,1,0,cellular,18,aug,2,-1,0,,14:57:33,14:59:24,0
CP1262,29,management,married,tertiary,0,198,1,0,cellular,3,aug,1,-1,0,,17:02:26,17:22:05,0
CP1263,44,technician,divorced,secondary,0,982,1,0,,20,may,3,-1,0,,12:08:38,12:19:28,1
CP1264,41,entrepreneur,married,secondary,0,2480,1,0,,11,jun,2,-1,0,,11:03:11,11:09:45,0
CP1265,37,management,married,tertiary,0,630,0,0,cellular,30,apr,1,87,1,success,15:47:25,15:52:40,1
CP1266,33,admin.,married,secondary,0,-370,1,0,cellular,7,may,1,345,1,failure,16:10:45,16:15:06,1
CP1267,28,blue-collar,single,secondary,0,3430,1,0,,6,jun,6,-1,0,,14:12:36,14:13:48,0
CP1268,43,blue-collar,single,primary,0,0,0,0,cellular,9,jul,1,-1,0,,9:23:23,9:44:05,1
CP1269,35,blue-collar,married,tertiary,0,5271,1,0,cellular,14,apr,2,-1,0,,17:45:45,17:47:44,0
CP1270,43,blue-collar,single,primary,0,999,1,0,,12,jun,1,-1,0,,10:56:19,11:01:36,0
CP1271,33,management,single,tertiary,0,3143,0,0,cellular,29,jun,2,-1,0,,16:01:11,16:08:12,1
CP1272,57,entrepreneur,married,tertiary,0,7699,0,1,cellular,16,jul,1,-1,0,,13:48:16,13:51:14,0
CP1273,29,blue-collar,divorced,secondary,0,291,1,0,cellular,20,apr,2,-1,0,,9:47:35,9:54:20,0
CP1274,49,management,divorced,tertiary,0,651,0,1,cellular,6,aug,3,-1,0,,9:46:51,9:48:10,0
CP1275,40,services,divorced,secondary,0,1959,1,0,,30,may,1,-1,0,,12:32:12,12:35:09,0
CP1276,35,management,single,tertiary,0,1750,1,0,cellular,21,apr,3,-1,0,,14:07:49,14:13:22,1
CP1277,31,admin.,married,secondary,0,457,1,0,cellular,21,nov,1,171,5,failure,14:28:33,14:33:16,0
CP1278,41,technician,married,secondary,0,640,0,0,cellular,28,jul,6,-1,0,,17:45:44,17:48:33,0
CP1279,57,services,married,secondary,0,530,1,0,telephone,15,may,7,360,7,failure,16:13:36,16:13:46,0
CP1280,41,management,divorced,tertiary,0,4567,1,1,cellular,16,jul,1,-1,0,,12:48:48,12:50:34,0
CP1281,36,management,married,tertiary,0,549,1,0,cellular,18,nov,2,-1,0,,9:06:38,9:07:50,0
CP1282,28,management,married,secondary,0,3,1,0,cellular,14,sep,2,24,2,other,16:00:34,16:02:26,0
CP1283,33,blue-collar,single,primary,0,60,1,0,cellular,14,may,1,290,2,failure,14:36:30,14:37:44,0
CP1284,66,retired,married,secondary,0,3409,0,0,cellular,19,oct,3,160,3,failure,14:44:23,14:46:36,0
CP1285,52,unemployed,married,secondary,0,5091,0,0,cellular,26,may,1,-1,0,,12:25:24,12:30:33,0
CP1286,33,technician,married,tertiary,0,1699,0,0,cellular,4,aug,1,-1,0,,17:40:32,17:50:32,1
CP1287,55,unemployed,divorced,secondary,0,387,1,0,,6,may,1,-1,0,,10:29:23,10:44:41,1
CP1288,26,blue-collar,single,primary,0,-295,1,0,cellular,6,may,1,-1,0,,9:51:59,9:54:17,0
CP1289,33,management,married,tertiary,0,2750,0,0,cellular,5,feb,1,-1,0,,11:24:51,11:28:53,0
CP1290,43,blue-collar,single,secondary,0,318,1,0,,5,jun,2,-1,0,,12:43:50,12:56:06,1
CP1291,32,blue-collar,single,secondary,0,2093,0,0,cellular,24,sep,2,444,1,failure,16:17:33,16:21:17,1
CP1292,47,technician,married,tertiary,0,1115,1,0,telephone,23,jul,9,-1,0,,17:06:21,17:06:39,0
CP1293,59,management,divorced,tertiary,0,258,1,0,telephone,29,oct,1,-1,0,,16:51:54,16:56:20,1
CP1294,31,admin.,single,secondary,0,-1,1,0,cellular,15,may,1,352,1,failure,9:39:02,9:40:41,0
CP1295,30,management,married,tertiary,0,419,1,0,cellular,4,jun,1,-1,0,,16:20:26,16:23:40,1
CP1296,28,student,single,,0,78,0,0,cellular,4,dec,3,310,2,failure,12:15:34,12:19:26,1
CP1297,28,,single,secondary,0,4465,0,0,cellular,28,jan,1,-1,0,,14:03:50,14:16:39,1
CP1298,41,technician,married,secondary,0,459,1,0,,19,may,1,-1,0,,10:55:29,10:57:11,0
CP1299,41,self-employed,married,secondary,0,149,1,0,,15,may,1,-1,0,,14:44:32,14:44:59,0
CP1300,60,blue-collar,married,primary,0,0,0,1,cellular,13,aug,4,-1,0,,17:02:20,17:07:44,0
CP1301,31,management,divorced,tertiary,0,254,0,0,cellular,18,aug,8,-1,0,,9:05:55,9:32:11,1
CP1302,46,admin.,married,secondary,0,974,0,0,cellular,5,jun,2,80,1,success,13:27:50,13:30:44,1
CP1303,28,management,single,tertiary,0,9314,0,0,cellular,2,jul,2,-1,0,,11:30:25,11:35:01,1
CP1304,56,entrepreneur,divorced,primary,0,29,0,0,cellular,29,jan,2,227,1,failure,13:24:32,13:25:24,0
CP1305,32,blue-collar,married,secondary,0,-32,1,0,cellular,12,may,1,-1,0,,12:36:43,12:39:08,0
CP1306,49,technician,divorced,tertiary,0,1807,1,0,cellular,12,mar,1,-1,0,,15:11:11,15:15:00,1
CP1307,31,management,single,tertiary,0,816,1,0,cellular,16,apr,1,-1,0,,14:33:54,14:39:33,0
CP1308,34,admin.,married,secondary,0,48,1,0,cellular,7,may,2,287,3,other,16:42:56,17:13:02,1
CP1309,48,blue-collar,married,secondary,0,1730,1,0,cellular,4,may,1,89,3,success,16:58:19,17:04:20,1
CP1310,40,blue-collar,married,primary,0,2495,1,0,cellular,12,may,2,354,3,other,14:00:52,14:03:07,0
CP1311,40,blue-collar,married,secondary,0,5060,0,0,cellular,10,feb,2,93,1,success,10:46:05,10:48:39,1
CP1312,31,technician,single,tertiary,0,208,0,0,cellular,12,aug,7,-1,0,,13:06:20,13:28:44,1
CP1313,30,services,married,secondary,0,637,1,0,cellular,15,may,5,-1,0,,16:49:08,16:50:17,0
CP1314,50,technician,divorced,secondary,0,636,1,0,cellular,6,may,2,254,23,other,10:25:04,10:27:11,0
CP1315,48,blue-collar,married,,0,2201,1,0,,29,may,2,-1,0,,14:37:22,14:43:26,0
CP1316,31,technician,married,secondary,0,297,0,0,cellular,19,aug,4,-1,0,,16:45:59,16:55:10,0
CP1317,24,blue-collar,single,primary,0,388,1,0,cellular,15,may,2,-1,0,,14:03:35,14:06:48,0
CP1318,43,technician,divorced,secondary,0,0,0,0,,14,may,1,-1,0,,11:34:01,11:39:34,0
CP1319,52,blue-collar,married,tertiary,0,297,1,0,,7,may,1,-1,0,,16:48:47,16:49:42,0
CP1320,38,self-employed,single,tertiary,0,982,0,0,cellular,11,aug,3,-1,0,,12:52:10,12:55:06,0
CP1321,37,blue-collar,divorced,secondary,0,316,1,0,,26,may,2,-1,0,,10:33:56,10:44:38,1
CP1322,32,blue-collar,married,secondary,0,356,1,0,cellular,8,may,3,-1,0,,12:25:25,12:32:56,0
CP1323,45,admin.,married,secondary,0,142,1,1,,29,may,3,-1,0,,16:35:57,16:37:47,0
CP1324,59,retired,married,secondary,0,163,0,0,cellular,24,jul,1,-1,0,,10:00:36,10:08:20,0
